Policy_ID,DOB,AGE,INCOME,PARENT1,HOME_VALUE,MARRIED,GENDER,EDUCATION,OCCUPATION,TRAVEL_TIME,CAR_USAGE,IDV,CAR_TYPE,RED_CAR,OLD_CLAIM,CLAIM_FREQ,MVR_POINTS,CLAIM_AMOUNT,CAR_AGE,CLAIM_STATUS,URBANICITY
63581743,16-Mar-39,60,$67349,No,$0,z_No,M,PhD,Professional,14,Private,$14230,Minivan,yes,$4461,2,3,$0,18,0,Highly Urban; Urban
320359089,10-Aug-72,27,$37130,Yes,$0,z_No,z_F,<High School,z_Blue Collar,5,Private,$7910,z_SUV,no,$2616,4,1,$4021,1,1,Highly Urban; Urban
254109469,25-May-37,62,$11668,No,$0,z_No,M,Bachelors,Student,47,Private,$8870,z_SUV,no,$0,0,0,$0,3,0,z_Highly Rural; Rural
274305518,14-Feb-54,45,$5306,No,$0,Yes,z_F,z_High School,Student,32,Private,$12990,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
879651632,22-Aug-55,44,$45152,No,$177436,Yes,M,z_High School,Clerical,49,Private,$9180,Minivan,yes,$18289,2,6,$0,1,0,Highly Urban; Urban
269953133,26-Aug-51,48,$49711,No,$0,z_No,z_F,z_High School,Professional,5,Private,$11270,z_SUV,no,$0,0,0,$0,7,0,Highly Urban; Urban
363126949,03-Aug-69,30,$26226,No,$165178,Yes,z_F,z_High School,Clerical,68,Private,$4120,Sports Car,no,$5833,1,0,$0,1,0,z_Highly Rural; Rural
287982920,21-Dec-60,38,$149453,No,$390144,Yes,M,Bachelors,Professional,24,Commercial,$20250,Van,no,$5040,1,0,$0,6,0,Highly Urban; Urban
695588460,17-Nov-61,38,$30735,No,$136298,Yes,z_F,<High School,Clerical,15,Private,$8370,z_SUV,no,$0,0,2,$0,4,0,z_Highly Rural; Rural
537840281,28-Aug-63,36,$36990,No,$0,z_No,z_F,z_High School,Clerical,35,Private,$5100,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
87857072,15-Nov-65,34,,No,$343404,Yes,M,PhD,,38,Commercial,$19190,Van,no,$0,0,0,$0,8,0,Highly Urban; Urban
782271696,24-Oct-58,41,$55138,No,$0,z_No,z_F,Bachelors,z_Blue Collar,29,Commercial,$16880,z_SUV,no,$0,0,0,$3762,13,1,Highly Urban; Urban
13237023,23-Oct-47,52,$23406,No,$175922,z_No,M,<High School,z_Blue Collar,25,Private,$6960,Pickup,yes,$0,0,0,$0,8,0,Highly Urban; Urban
413358029,18-Oct-54,45,$212914,Yes,$553525,z_No,M,PhD,Doctor,24,Private,$14830,Minivan,yes,$25614,2,4,$0,20,0,Highly Urban; Urban
587062406,18-Feb-42,57,$114830,No,$0,z_No,M,PhD,,26,Commercial,$26900,Panel Truck,no,$28321,2,0,$5951,13,1,Highly Urban; Urban
700098445,22-Apr-57,42,$82660,No,$208431,z_No,z_F,Masters,Lawyer,59,Private,$9770,z_SUV,no,$0,0,0,$0,19,0,Highly Urban; Urban
141897395,01-Jul-53,46,$125379,No,$347068,Yes,M,Masters,Lawyer,29,Private,$18640,Van,no,$0,0,2,$0,17,0,Highly Urban; Urban
644968163,19-Mar-34,65,$0,No,$94474,Yes,z_F,z_High School,Home Maker,24,Private,$8000,Sports Car,no,$37129,2,0,$1758,6,1,Highly Urban; Urban
574782195,14-Jan-40,59,$137279,No,$349652,Yes,z_F,Masters,Lawyer,59,Private,$16430,z_SUV,no,$9849,3,3,$0,19,0,Highly Urban; Urban
146492809,11-May-67,32,$52102,No,$213376,Yes,z_F,z_High School,Clerical,23,Private,$10750,z_SUV,no,$7476,3,2,$0,1,0,Highly Urban; Urban
621666580,05-Mar-64,35,$15234,No,$115903,Yes,z_F,<High School,Clerical,6,Private,$6520,Sports Car,no,$7535,2,5,$0,4,0,Highly Urban; Urban
283577004,29-Aug-52,47,$57607,No,$0,z_No,M,<High School,z_Blue Collar,24,Commercial,$12970,Minivan,yes,$8917,1,5,$4289,1,1,z_Highly Rural; Rural
420936375,09-Dec-63,35,$0,No,$0,Yes,M,z_High School,Student,5,Commercial,$1500,Minivan,yes,$7160,3,0,$0,1,0,Highly Urban; Urban
634782735,15-Oct-65,34,$31052,No,$116137,Yes,z_F,z_High School,Clerical,63,Private,$13700,z_SUV,no,$0,0,2,$5884,7,1,Highly Urban; Urban
631228149,17-Feb-49,50,$0,No,$90196,Yes,z_F,Bachelors,Student,31,Commercial,$6500,z_SUV,no,$9098,1,2,$0,7,0,Highly Urban; Urban
657953193,05-Sep-48,51,$65979,No,$164614,Yes,M,z_High School,Manager,35,Private,$19990,Van,yes,$0,0,0,$1669,1,1,Highly Urban; Urban
250477489,06-Feb-54,45,$79941,No,$258068,Yes,z_F,Masters,Lawyer,35,Private,$20720,Pickup,no,$1826,3,0,$0,15,0,Highly Urban; Urban
224170926,18-Jul-58,41,$0,No,$0,Yes,z_F,Bachelors,Student,40,Commercial,$12830,z_SUV,no,$0,0,0,$0,5,0,z_Highly Rural; Rural
333169593,26-Oct-48,51,$76916,No,$255588,Yes,z_F,Masters,Professional,20,Private,$21080,z_SUV,no,$0,0,0,$0,5,0,Highly Urban; Urban
813753191,13-Mar-56,43,$39140,No,$173591,Yes,z_F,z_High School,Clerical,21,Private,$26470,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
325158489,22-Jun-63,36,$39400,No,$152463,Yes,z_F,z_High School,Clerical,54,Private,$5100,z_SUV,no,$0,0,0,$2034,1,1,Highly Urban; Urban
327882186,06-Mar-62,37,$0,No,$80883,Yes,z_F,Bachelors,Home Maker,26,Private,$7070,Sports Car,no,$982,3,1,$2753,6,1,Highly Urban; Urban
514595523,03-Aug-55,44,$0,No,$97040,Yes,z_F,z_High School,Home Maker,36,Private,$1500,z_SUV,no,$0,0,1,$0,8,0,z_Highly Rural; Rural
14285900,25-Apr-46,53,$117854,No,$0,z_No,M,Masters,Lawyer,5,Private,$6800,Pickup,yes,$0,0,0,$0,1,0,z_Highly Rural; Rural
960111964,04-Dec-51,47,$0,No,$121454,Yes,z_F,Masters,Home Maker,23,Commercial,$23060,Pickup,no,$8752,3,0,$4868,18,1,Highly Urban; Urban
218053322,25-Nov-41,57,$41645,No,$160772,Yes,M,z_High School,Professional,23,Commercial,$7200,Pickup,yes,$5040,2,0,$4389,5,1,Highly Urban; Urban
804109445,17-Jan-45,54,$77864,No,$299542,Yes,M,Bachelors,z_Blue Collar,72,Commercial,$26930,Minivan,yes,$0,0,0,$0,13,0,z_Highly Rural; Rural
600674233,06-Jun-53,46,$37360,No,$0,z_No,z_F,Masters,Home Maker,24,Private,$22770,Minivan,no,$0,0,1,$0,16,0,z_Highly Rural; Rural
148932515,01-Sep-62,37,$102604,No,$276929,Yes,M,Bachelors,Professional,38,Commercial,$21620,Van,no,$5222,1,2,$4451,1,1,Highly Urban; Urban
302594351,22-Sep-43,56,$118666,No,$335737,Yes,M,Bachelors,z_Blue Collar,59,Commercial,$15390,Minivan,yes,$0,0,0,$0,9,0,z_Highly Rural; Rural
9283031,15-Jun-34,65,$22481,No,$127617,Yes,z_F,z_High School,Clerical,14,Private,$11340,Sports Car,no,$33075,1,0,$4699,1,1,Highly Urban; Urban
98258048,11-Jan-46,53,$12336,No,$136383,z_No,z_F,PhD,Home Maker,33,Private,$25950,Minivan,no,$2367,1,5,$0,10,0,Highly Urban; Urban
70771420,27-Jun-73,26,$50402,No,$169080,Yes,z_F,z_High School,Clerical,48,Private,$9140,Sports Car,no,$7567,1,0,$0,1,0,z_Highly Rural; Rural
4849209,23-Sep-59,40,$30120,Yes,,z_No,z_F,<High School,z_Blue Collar,20,Private,$4510,Sports Car,no,$14646,1,0,$0,,0,z_Highly Rural; Rural
408480738,24-Mar-47,52,$64531,No,$0,z_No,M,Bachelors,z_Blue Collar,34,Commercial,$6700,Pickup,no,$5524,2,2,$4419,16,1,Highly Urban; Urban
379183515,08-Apr-49,50,$17557,No,$81891,Yes,z_F,<High School,Clerical,21,Private,$9540,z_SUV,no,$0,0,0,$0,9,0,Highly Urban; Urban
308799522,09-Oct-55,44,$62346,No,$0,z_No,M,Masters,Professional,42,Private,$5900,Pickup,yes,$0,0,0,$0,18,0,Highly Urban; Urban
96173378,02-Dec-46,52,$81849,No,$273961,Yes,z_F,z_High School,z_Blue Collar,56,Commercial,$6700,z_SUV,no,$4235,3,6,$5497,1,1,Highly Urban; Urban
843851522,03-Feb-62,37,$89343,Yes,$251826,z_No,z_F,Bachelors,Professional,64,Private,$14130,Sports Car,no,$6265,2,0,$3643,8,1,Highly Urban; Urban
108496672,22-Sep-56,43,$63612,No,$220417,Yes,M,z_High School,Clerical,57,Private,$12160,Minivan,no,$0,0,1,$0,1,0,z_Highly Rural; Rural
519300087,14-Dec-51,47,$63752,No,$0,z_No,z_F,Bachelors,z_Blue Collar,49,Private,$9550,Minivan,no,$0,0,0,$0,1,0,Highly Urban; Urban
847998804,30-Jun-58,41,$17996,No,$94434,z_No,z_F,z_High School,Home Maker,27,Private,$5600,z_SUV,no,$1391,1,1,$0,6,0,Highly Urban; Urban
672549561,12-Feb-48,51,$102410,No,$0,z_No,M,Masters,Professional,56,Private,$14620,Minivan,no,$0,0,0,$0,14,0,Highly Urban; Urban
530251708,11-Jan-60,39,$70673,No,$223484,Yes,M,z_High School,z_Blue Collar,55,Commercial,$17900,Van,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
185505417,28-Nov-50,48,$0,No,$0,z_No,z_F,z_High School,Home Maker,5,Private,$8640,z_SUV,no,$0,0,4,$0,1,0,Highly Urban; Urban
66782260,29-Mar-65,34,$55229,No,$202455,Yes,z_F,Bachelors,z_Blue Collar,56,Commercial,$8390,z_SUV,no,$0,0,0,$0,6,0,Highly Urban; Urban
214927448,07-Jan-41,58,$77886,No,$270550,Yes,M,Bachelors,Professional,34,Commercial,$42010,Panel Truck,yes,$6138,1,8,$0,8,0,Highly Urban; Urban
805454074,11-Apr-65,34,$59972,No,$165806,z_No,M,Bachelors,Professional,51,Commercial,$23040,Panel Truck,no,$0,0,3,$931,7,1,Highly Urban; Urban
607763262,22-Sep-56,43,$39273,No,$0,z_No,M,z_High School,z_Blue Collar,39,Commercial,$21660,Van,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
352733454,27-Jul-62,37,$114636,No,$300906,Yes,z_F,Bachelors,Manager,34,Private,$33240,z_SUV,no,$0,0,2,$0,12,0,Highly Urban; Urban
761909052,27-Nov-57,41,$27907,No,$152144,z_No,z_F,z_High School,Home Maker,40,Private,$8390,Sports Car,no,$0,0,4,$0,6,0,z_Highly Rural; Rural
318075197,20-Jul-37,62,$54776,No,$237217,Yes,z_F,Masters,Lawyer,16,Private,$15770,Sports Car,no,$11035,1,6,$0,14,0,Highly Urban; Urban
457288786,23-Nov-58,40,$12339,No,$107774,Yes,M,Masters,Manager,47,Commercial,$22310,Van,yes,$3816,3,5,$7406,15,1,Highly Urban; Urban
973329537,17-Dec-52,46,$19814,No,$0,Yes,M,z_High School,Student,14,Private,$7310,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
821783400,16-Jun-56,43,$97610,No,,Yes,z_F,Masters,Lawyer,14,Private,$21720,Pickup,no,$0,0,1,$0,15,0,Highly Urban; Urban
852625368,06-Aug-69,30,$78213,No,$245925,Yes,z_F,<High School,z_Blue Collar,57,Private,$17630,z_SUV,no,$0,0,3,$0,,0,z_Highly Rural; Rural
945502940,27-Mar-57,42,$22019,No,$140727,Yes,M,z_High School,z_Blue Collar,47,Commercial,$12100,Minivan,yes,$1738,1,0,$0,9,0,Highly Urban; Urban
493488273,28-Oct-58,41,$79648,Yes,$0,z_No,z_F,Masters,Lawyer,18,Private,$25990,Minivan,no,$0,0,3,$0,14,0,Highly Urban; Urban
384934557,20-Jan-61,38,$0,No,$0,Yes,z_F,<High School,Student,17,Private,$5850,z_SUV,no,$5090,1,6,$3333,8,1,z_Highly Rural; Rural
117032050,09-Sep-52,47,$69616,No,$264840,Yes,M,Bachelors,z_Blue Collar,63,Commercial,$10510,Minivan,no,$0,0,0,$0,13,0,Highly Urban; Urban
151800477,27-Nov-69,29,$26413,No,$172043,Yes,z_F,z_High School,Clerical,29,Commercial,$16200,Pickup,no,$0,0,1,$8484,1,1,Highly Urban; Urban
786755285,06-Apr-61,38,$31615,No,$151255,Yes,M,<High School,z_Blue Collar,36,Private,$5400,Pickup,no,$4843,3,0,$0,1,0,Highly Urban; Urban
650019033,15-Oct-37,62,$34033,No,$0,z_No,M,z_High School,z_Blue Collar,69,Commercial,$11100,Sports Car,no,$4821,3,7,$8162,1,1,Highly Urban; Urban
983095699,21-Apr-61,38,$22036,No,$158037,Yes,M,z_High School,Clerical,32,Commercial,$7500,Pickup,yes,$9416,1,2,$5629,,1,Highly Urban; Urban
737237055,16-Apr-58,41,,Yes,$240520,z_No,z_F,Bachelors,Professional,25,Private,$19600,Sports Car,no,$3220,3,0,$0,7,0,Highly Urban; Urban
521036720,31-Dec-51,47,$0,No,$0,z_No,M,Bachelors,Student,25,Commercial,$12030,Minivan,yes,$0,0,0,$0,14,0,Highly Urban; Urban
391162020,15-Apr-71,28,$23427,No,$98357,Yes,z_F,<High School,Clerical,50,Private,$6640,z_SUV,no,$17308,3,6,$4026,1,1,Highly Urban; Urban
803824722,15-Nov-55,44,$155897,Yes,$398191,z_No,z_F,Masters,Lawyer,84,Private,$33800,Minivan,no,$0,0,1,$0,12,0,z_Highly Rural; Rural
386659377,02-Nov-69,30,$134792,Yes,$304438,z_No,z_F,Bachelors,z_Blue Collar,28,Commercial,$23560,Pickup,no,$0,0,3,$0,9,0,Highly Urban; Urban
40478781,25-Nov-61,37,$17589,No,$132645,Yes,z_F,<High School,Clerical,51,Private,$9370,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
664012623,20-Mar-42,57,$68350,No,$222894,Yes,M,Bachelors,z_Blue Collar,15,Commercial,$18700,Van,no,$2757,1,1,$0,11,0,Highly Urban; Urban
108286925,10-May-50,49,$4542,No,$116360,Yes,z_F,Bachelors,Home Maker,33,Private,$6850,z_SUV,no,$0,0,0,$0,5,0,Highly Urban; Urban
292763066,07-Sep-46,53,$70494,No,$227305,Yes,M,PhD,Manager,22,Private,$13850,Minivan,yes,$0,0,3,$0,15,0,Highly Urban; Urban
93454550,06-Jan-64,35,$0,No,$0,Yes,z_F,z_High School,Student,53,Private,$11630,z_SUV,no,$9624,2,6,$4027,1,1,Highly Urban; Urban
966115349,02-Jul-54,45,$39196,Yes,$0,z_No,z_F,z_High School,Professional,25,Private,$17300,Sports Car,no,$7410,3,3,$0,1,0,Highly Urban; Urban
311621084,23-Sep-59,40,$96169,No,$281910,Yes,z_F,Bachelors,Manager,34,Private,$17170,Minivan,no,$0,0,2,$0,8,0,Highly Urban; Urban
303127881,17-Nov-58,41,$38819,No,$154796,Yes,M,z_High School,z_Blue Collar,57,Commercial,$27910,Panel Truck,yes,$4858,2,0,$0,1,0,Highly Urban; Urban
76098830,01-Mar-49,50,$176680,No,,Yes,M,PhD,,20,Commercial,$35190,Panel Truck,yes,$0,0,0,$0,15,0,z_Highly Rural; Rural
191509516,14-Nov-54,45,$20850,No,$129556,Yes,z_F,z_High School,Clerical,48,Commercial,$17920,z_SUV,no,$0,0,1,$0,1,0,z_Highly Rural; Rural
695212192,05-Jun-42,57,$55119,No,$232678,Yes,M,Masters,Lawyer,29,Private,$12710,Minivan,yes,$0,0,2,$0,14,0,Highly Urban; Urban
321984667,12-Jun-47,52,$27616,No,$167006,Yes,M,Masters,Lawyer,49,Private,$9460,Minivan,yes,$0,0,0,$0,10,0,Highly Urban; Urban
807596757,08-Jan-59,40,$44138,Yes,$0,z_No,M,z_High School,z_Blue Collar,46,Commercial,$22590,Panel Truck,no,$1799,4,2,$0,1,0,Highly Urban; Urban
969843061,23-Mar-45,54,$155634,No,$418686,Yes,M,Masters,,5,Commercial,$26200,Panel Truck,yes,$0,0,0,$0,11,0,Highly Urban; Urban
932313066,30-Jan-54,45,$38290,No,$157907,Yes,M,z_High School,z_Blue Collar,39,Commercial,$9830,Pickup,no,$1434,2,0,$0,8,0,Highly Urban; Urban
134483089,07-May-67,32,$38500,Yes,$0,z_No,z_F,Bachelors,Clerical,12,Private,$8550,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
108660852,13-Sep-57,42,$46751,No,$177328,Yes,z_F,Masters,Manager,30,Private,$22040,Minivan,no,$0,0,0,$0,14,0,Highly Urban; Urban
914531962,12-Jan-66,33,$0,Yes,$0,z_No,z_F,<High School,Home Maker,34,Private,$7810,Sports Car,no,$31379,5,5,$3440,6,1,Highly Urban; Urban
133788563,03-Sep-46,53,,No,$281482,Yes,M,PhD,,38,Commercial,$24280,Panel Truck,yes,$0,0,0,$0,10,0,Highly Urban; Urban
380586703,04-Jul-50,49,$169708,No,$0,z_No,M,PhD,Manager,23,Commercial,$32530,Panel Truck,yes,$0,0,0,$0,10,0,Highly Urban; Urban
916882613,14-Jun-58,41,$49208,No,$204795,Yes,M,Bachelors,Professional,57,Private,$21910,Minivan,yes,$0,0,0,$0,8,0,z_Highly Rural; Rural
324180718,31-Aug-47,52,$54545,No,$0,z_No,z_F,Bachelors,Manager,30,Private,$17930,Sports Car,no,$4037,1,0,$0,10,0,Highly Urban; Urban
677361872,23-May-54,45,$153565,Yes,$435509,z_No,z_F,Masters,Manager,11,Private,$31110,z_SUV,no,$0,0,0,$0,13,0,Highly Urban; Urban
474660100,14-Nov-59,40,,Yes,$0,z_No,z_F,Bachelors,Student,31,Commercial,$11840,Sports Car,no,$30363,2,0,$0,9,0,Highly Urban; Urban
673769477,14-Feb-51,48,$93543,No,$289825,Yes,M,z_High School,z_Blue Collar,9,Commercial,$38210,Minivan,yes,$0,0,2,$0,1,0,Highly Urban; Urban
300309325,08-May-59,40,$16575,No,$158720,Yes,M,z_High School,Clerical,34,Private,$7160,Pickup,yes,$0,0,2,$6111,1,1,Highly Urban; Urban
449470891,03-Mar-60,39,$0,No,$82620,Yes,z_F,PhD,Home Maker,47,Private,$15290,Sports Car,no,$1344,4,5,$0,12,0,Highly Urban; Urban
426213310,24-Aug-46,53,$59144,No,$205862,Yes,M,PhD,Manager,24,Private,$14870,Minivan,no,$0,0,0,$0,13,0,Highly Urban; Urban
732669578,17-Oct-45,54,$103454,No,$303050,Yes,M,Masters,Lawyer,45,Private,$26420,Minivan,no,$5555,3,4,$0,10,0,Highly Urban; Urban
664787627,25-Feb-57,42,$77737,No,$238724,Yes,z_F,Bachelors,Manager,27,Private,$13470,Minivan,no,$0,0,0,$0,11,0,Highly Urban; Urban
912708702,14-Jan-54,45,$67263,No,$212757,Yes,M,Bachelors,Professional,50,Commercial,$32270,Panel Truck,no,$0,0,0,$1335,,1,Highly Urban; Urban
897459797,05-Jul-49,50,$123536,No,$327205,Yes,z_F,Masters,Manager,25,Private,$19880,z_SUV,no,$0,0,0,$0,,0,Highly Urban; Urban
19803940,27-Aug-61,38,$51996,No,$223035,Yes,M,z_High School,Professional,46,Private,$11330,Pickup,no,$2721,4,1,$0,1,0,z_Highly Rural; Rural
846650640,26-Jun-70,29,$445,Yes,$97183,z_No,z_F,Bachelors,Home Maker,32,Private,$16060,z_SUV,no,$2555,3,0,$27254,13,1,Highly Urban; Urban
971183458,08-Oct-57,42,$139335,Yes,$0,z_No,z_F,PhD,Manager,29,Private,$3470,z_SUV,no,$9828,1,5,$0,14,0,Highly Urban; Urban
154474118,28-Dec-52,46,$131260,No,$0,z_No,M,PhD,Lawyer,22,Private,$19230,Minivan,no,$0,0,0,$0,20,0,Highly Urban; Urban
22977160,23-Oct-53,46,$45372,No,$236719,Yes,M,z_High School,z_Blue Collar,24,Commercial,$22790,Panel Truck,no,$0,0,0,$0,1,0,Highly Urban; Urban
422058524,11-Dec-69,29,$17120,Yes,$117426,z_No,M,z_High School,Clerical,20,Private,$6970,Pickup,yes,$26023,1,4,$0,1,0,Highly Urban; Urban
615977634,08-Sep-52,47,$62048,No,$0,z_No,M,<High School,z_Blue Collar,24,Private,$12400,Minivan,no,$19899,1,5,$0,1,0,Highly Urban; Urban
791714037,25-Jun-50,49,$0,No,$0,z_No,z_F,Bachelors,Home Maker,23,Private,$6400,Sports Car,no,$0,0,1,$0,8,0,z_Highly Rural; Rural
129139807,02-May-64,35,$67298,No,$182676,Yes,z_F,Masters,,24,Commercial,$15860,Pickup,no,$0,0,1,$0,10,0,Highly Urban; Urban
981711560,01-Aug-49,50,$40447,No,$192990,Yes,M,z_High School,z_Blue Collar,19,Commercial,$5540,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
616823528,24-Dec-54,44,$68081,Yes,$221459,z_No,z_F,Masters,Manager,32,Private,$25040,Sports Car,no,$47837,1,6,$0,18,0,Highly Urban; Urban
233495103,03-May-59,40,$114853,No,$326499,Yes,z_F,PhD,Doctor,16,Private,$11970,z_SUV,no,$0,0,2,$0,7,0,Highly Urban; Urban
12215659,22-Mar-63,36,$39376,No,$142985,Yes,z_F,z_High School,Home Maker,47,Private,$9040,Sports Car,no,$4905,1,4,$0,5,0,Highly Urban; Urban
682070202,03-Jul-49,50,$50710,No,$203217,Yes,M,Bachelors,Manager,28,Private,$11570,Pickup,no,$11653,3,1,$0,9,0,Highly Urban; Urban
463973936,04-Oct-57,42,$51608,No,$169843,Yes,z_F,z_High School,Clerical,35,Private,$10860,z_SUV,no,$7497,1,5,$16012,1,1,Highly Urban; Urban
102411690,15-Sep-47,52,$77351,No,$187879,Yes,M,Masters,,51,Commercial,$6700,Pickup,yes,$5984,2,6,$1070,16,1,Highly Urban; Urban
833440071,19-Apr-56,43,$0,No,$97754,z_No,M,z_High School,Student,22,Commercial,$8030,Pickup,yes,$0,0,0,$0,1,0,Highly Urban; Urban
553406557,14-Jun-58,41,$18523,No,$0,z_No,z_F,<High School,Clerical,27,Private,$9400,z_SUV,no,$9642,3,2,$4277,5,1,Highly Urban; Urban
707516093,15-Jun-58,41,$2346,Yes,$0,z_No,z_F,<High School,Student,13,Private,$5830,Sports Car,no,$8521,2,0,$0,6,0,Highly Urban; Urban
252101012,15-Feb-50,49,$52485,No,$0,z_No,M,Masters,Lawyer,40,Private,$19830,Van,yes,$0,0,3,$6431,18,1,Highly Urban; Urban
658408108,24-Mar-45,54,$71530,No,$0,z_No,z_F,Bachelors,Manager,50,Private,$23870,z_SUV,no,$5971,5,0,$0,13,0,Highly Urban; Urban
729461059,11-Jul-53,46,$53694,No,$193057,Yes,z_F,z_High School,z_Blue Collar,75,Commercial,$11530,Sports Car,no,$0,0,2,$0,1,0,z_Highly Rural; Rural
393144283,18-May-68,31,$65651,No,$288294,Yes,M,Masters,,32,Commercial,$17760,Van,yes,$29471,2,0,$7035,18,1,Highly Urban; Urban
35513355,23-Apr-57,42,$0,No,$0,Yes,M,Bachelors,Student,13,Commercial,$5700,Pickup,no,$0,0,5,$5110,1,1,Highly Urban; Urban
482259429,15-Jul-36,63,$0,No,$111129,Yes,z_F,PhD,Home Maker,33,Private,$10440,Sports Car,no,$2482,2,0,$0,15,0,Highly Urban; Urban
312709390,23-Jul-68,31,$11878,No,$110650,Yes,z_F,PhD,Manager,17,Private,$11530,z_SUV,no,$8837,1,2,$0,,0,Highly Urban; Urban
772841920,31-May-45,54,$81524,No,,z_No,M,Masters,Lawyer,50,Private,$10650,Pickup,no,$0,0,0,$5485,15,1,Highly Urban; Urban
821161543,10-Feb-49,50,$126172,No,$0,z_No,M,Masters,Lawyer,43,Private,$14120,Minivan,yes,$0,0,0,$0,1,0,Highly Urban; Urban
220218421,26-Nov-55,43,$0,No,$117111,Yes,z_F,<High School,Home Maker,44,Private,$5800,Sports Car,no,$4959,1,3,$1438,6,1,Highly Urban; Urban
164038394,19-Jul-57,42,$63994,No,$295428,Yes,M,z_High School,z_Blue Collar,30,Commercial,$18750,Van,yes,$0,0,4,$0,1,0,Highly Urban; Urban
523359906,19-Aug-66,33,$46780,No,$142430,Yes,M,z_High School,Clerical,38,Commercial,$9480,Pickup,yes,$6937,2,5,$9623,1,1,Highly Urban; Urban
957331189,11-Mar-43,56,$38924,No,$183890,Yes,z_F,Masters,Lawyer,49,Private,$5390,Sports Car,no,$0,0,1,$2505,16,1,Highly Urban; Urban
246148879,06-Sep-46,53,$90887,No,$0,z_No,M,Bachelors,z_Blue Collar,37,Commercial,$18240,Van,yes,$0,0,0,$0,12,0,Highly Urban; Urban
605097577,22-Jun-56,43,$124814,Yes,$0,z_No,M,z_High School,z_Blue Collar,15,Commercial,$31140,Panel Truck,no,$0,0,0,$0,7,0,Highly Urban; Urban
149193954,22-Aug-59,40,$89448,No,$0,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,$14920,z_SUV,no,$0,0,0,$0,7,0,z_Highly Rural; Rural
123753668,20-Jun-57,42,$82981,No,$265823,Yes,M,z_High School,z_Blue Collar,63,Private,$14560,Minivan,yes,$0,0,0,$0,5,0,z_Highly Rural; Rural
955389968,22-May-56,43,$65779,No,$190317,Yes,z_F,Masters,Professional,29,Private,$14850,z_SUV,no,$35737,3,4,$4415,17,1,Highly Urban; Urban
173536416,27-Jul-63,36,$0,No,$0,Yes,M,<High School,Student,26,Private,$12370,Minivan,no,$3373,2,1,$6673,1,1,Highly Urban; Urban
560240002,23-Dec-65,33,$9530,No,$0,Yes,z_F,z_High School,Student,25,Private,$10270,z_SUV,no,$1108,3,5,$0,9,0,Highly Urban; Urban
431253954,07-Dec-45,53,$79183,No,$259874,Yes,z_F,z_High School,Manager,25,Private,$16610,z_SUV,no,$0,0,0,$0,7,0,Highly Urban; Urban
279101918,31-Dec-55,43,$13349,No,$140323,Yes,M,<High School,Clerical,45,Commercial,$9470,Pickup,no,$0,0,3,$6761,6,1,Highly Urban; Urban
105992679,08-Jul-45,54,$221413,No,$511661,Yes,M,Masters,Lawyer,17,Private,$35760,Minivan,no,$0,0,0,$0,17,0,Highly Urban; Urban
171256104,02-Apr-58,41,$74400,No,$278185,Yes,z_F,Masters,Lawyer,5,Private,$13250,Sports Car,no,$0,0,0,$0,17,0,Highly Urban; Urban
386884607,19-Jan-66,33,$12921,Yes,$129916,z_No,z_F,<High School,Clerical,5,Private,$4900,z_SUV,no,$0,0,0,$0,6,0,z_Highly Rural; Rural
733718803,10-Oct-61,38,$43036,Yes,$0,z_No,M,z_High School,z_Blue Collar,49,Commercial,$9600,Pickup,yes,$4111,1,0,$4368,4,1,Highly Urban; Urban
324371208,02-Dec-39,59,$123969,No,$347418,Yes,M,Masters,,35,Commercial,$31540,Panel Truck,no,$0,0,1,$0,,0,Highly Urban; Urban
85460076,25-Sep-51,48,$80756,No,$276395,Yes,z_F,z_High School,z_Blue Collar,47,Commercial,$17640,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
308292467,02-Jul-58,41,$103948,No,$290521,Yes,M,z_High School,z_Blue Collar,67,Commercial,$15990,Minivan,yes,$0,0,1,$0,12,0,z_Highly Rural; Rural
726519526,23-Feb-62,37,$17197,Yes,$0,z_No,z_F,<High School,Clerical,52,Private,$6630,z_SUV,no,$8296,1,6,$0,1,0,Highly Urban; Urban
802967671,25-Jul-46,53,$0,No,$116797,z_No,z_F,Bachelors,Home Maker,25,Private,$12380,Minivan,no,$29865,2,0,$3084,12,1,Highly Urban; Urban
703125844,04-Mar-55,44,$18612,No,$0,z_No,M,PhD,Lawyer,24,Private,$21160,Van,no,$0,0,1,$0,12,0,Highly Urban; Urban
62181943,06-Feb-55,44,$124829,No,$0,z_No,z_F,Masters,Lawyer,39,Private,$23030,z_SUV,no,$3441,1,0,$0,16,0,Highly Urban; Urban
