policy_id,age,cust_age_category,income,parent1,home_value,married,gender,education,occupation,travel_time,car_usage,IDV,car_type,red_car,old_claim,claim_freq,MVR_points,claim_amount,car_age,car_age_category,claim_status,urbanicity
781240853,40,young,"$12570",No,"$0",Yes,z_F,"<High School",Student,20,Private,"$12710",z_SUV,no,"$6722",2,3,"$0",7,used,0,"Highly Urban; Urban"
652896608,62,old-age,"$2861",No,"$118797",Yes,z_F,"z_High School","Home Maker",39,Private,"$23740","Sports Car",no,"$0",0,2,"$0",11,used,0,"z_Highly Rural; Rural"
50881055,50,mid-age,"$68801",No,"$0",z_No,M,"z_High School",Manager,27,Private,"$19710",Van,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
845045346,55,mid-age,"$117066",No,"$316356",Yes,M,PhD,Lawyer,48,Private,"$13210",Minivan,yes,"$3029",3,0,"$0",15,old,0,"Highly Urban; Urban"
291796704,46,mid-age,"$28063",No,"$114907",z_No,M,"z_High School",Clerical,40,Private,"$15820",Minivan,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
24303338,40,young,"$27788",Yes,"$136672",z_No,M,"z_High School",Clerical,60,Commercial,"$9390",Pickup,yes,"$0",0,0,"$5143",1,New,1,"Highly Urban; Urban"
8890927,45,mid-age,"$20637",No,"$0",Yes,M,"z_High School",Student,44,Commercial,"$8060",Pickup,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
334739735,39,young,"$85837",Yes,"$241913",z_No,M,Bachelors,Professional,43,Private,"$14460",Minivan,no,"$6055",3,3,"$0",11,used,0,"z_Highly Rural; Rural"
951951164,30,young,"$56253",No,"$142627",Yes,M,Bachelors,Professional,9,Commercial,"$6600",Pickup,yes,"$2986",1,5,"$0",13,old,0,"Highly Urban; Urban"
953297827,53,mid-age,"$81478",No,"$0",z_No,M,Masters,,24,Commercial,"$9650",Pickup,yes,"$0",0,0,"$0",19,old,0,"Highly Urban; Urban"
753124100,36,young,"$29412",No,"$149177",Yes,M,"z_High School","z_Blue Collar",45,Commercial,"$23210","Panel Truck",yes,"$1247",2,5,"$2899",11,used,1,"Highly Urban; Urban"
717945707,49,mid-age,"$98175",No,"$321272",Yes,z_F,Masters,Lawyer,27,Private,"$18800",z_SUV,no,"$0",0,6,"$0",15,old,0,"Highly Urban; Urban"
872721141,45,mid-age,"$103272",No,"$318758",Yes,z_F,Masters,Lawyer,37,Private,"$16330",Minivan,no,"$633",1,0,"$0",16,old,0,"Highly Urban; Urban"
666239340,45,mid-age,"$17167",No,"$0",Yes,M,"<High School",Student,22,Commercial,"$30400","Panel Truck",yes,"$0",0,0,"$0",6,used,0,"Highly Urban; Urban"
406043790,39,young,"$45261",Yes,"$0",z_No,M,"z_High School","z_Blue Collar",13,Private,"$12910",Minivan,no,"$521",1,0,"$0",1,New,0,"Highly Urban; Urban"
423739364,53,mid-age,"$114746",No,"$336124",Yes,z_F,Masters,Lawyer,13,Private,"$12970",z_SUV,no,"$0",0,1,"$0",15,old,0,"Highly Urban; Urban"
998040578,37,young,"$22632",No,"$142769",z_No,z_F,"<High School","z_Blue Collar",56,Private,"$19970",Pickup,no,"$0",0,1,"$4813",7,used,1,"Highly Urban; Urban"
525918644,38,young,"$0",Yes,"$0",z_No,z_F,"z_High School","Home Maker",24,Private,"$5920","Sports Car",no,"$0",0,3,"$2827",6,used,1,"Highly Urban; Urban"
695264867,45,mid-age,,No,"$322926",Yes,z_F,PhD,Manager,5,Private,"$11160","Sports Car",no,"$0",0,0,"$0",16,old,0,"Highly Urban; Urban"
491709455,42,mid-age,"$124375",No,"$339138",Yes,M,Masters,,47,Commercial,"$29920","Panel Truck",no,"$3199",2,4,"$0",8,used,0,"Highly Urban; Urban"
517982134,47,mid-age,"$26295",No,"$111145",Yes,z_F,"z_High School","Home Maker",32,Private,"$22260",Minivan,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
487754398,39,young,"$153236",Yes,"$0",z_No,z_F,Masters,Lawyer,27,Private,"$5400",z_SUV,no,"$0",0,1,"$2424",15,old,1,"Highly Urban; Urban"
934042208,50,mid-age,"$34101",No,"$0",z_No,z_F,"<High School","z_Blue Collar",15,Private,"$12580",z_SUV,no,"$0",0,0,"$15562",4,New,1,"Highly Urban; Urban"
203396173,53,mid-age,"$18635",No,"$119212",Yes,M,"<High School","z_Blue Collar",14,Private,"$14970",Minivan,yes,"$1358",3,5,"$0",1,New,0,"Highly Urban; Urban"
16084737,31,young,"$92817",Yes,"$0",z_No,M,Masters,Manager,26,Private,"$10780",Pickup,yes,"$0",0,0,"$0",18,old,0,"Highly Urban; Urban"
132609655,33,young,"$40990",No,"$151286",Yes,z_F,"z_High School","z_Blue Collar",22,Commercial,"$8900","Sports Car",no,"$0",0,0,"$4729",1,New,1,"Highly Urban; Urban"
551296680,43,mid-age,"$2346",No,"$99554",Yes,z_F,Bachelors,Student,25,Commercial,"$24500",Van,no,"$0",0,0,"$0",7,used,0,"Highly Urban; Urban"
100093408,35,young,"$4457",Yes,"$0",z_No,M,"z_High School",Student,18,Private,"$1500",Minivan,yes,"$0",0,4,"$5583",1,New,1,"Highly Urban; Urban"
784370129,49,mid-age,"$45962",No,"$140966",Yes,M,PhD,Lawyer,29,Private,"$11000",Pickup,yes,"$0",0,3,"$0",22,vintage,0,"Highly Urban; Urban"
194527047,42,mid-age,"$0",No,,z_No,z_F,"z_High School","Home Maker",12,Private,"$4230","Sports Car",no,"$0",0,1,"$7293",7,used,1,"Highly Urban; Urban"
624440117,61,old-age,"$52894",No,"$216569",Yes,M,Bachelors,"z_Blue Collar",37,Commercial,"$11250",z_SUV,no,"$8057",2,5,"$6284",6,used,1,"Highly Urban; Urban"
703676514,48,mid-age,"$53628",No,"$166295",Yes,M,"z_High School",Manager,5,Commercial,"$11660",Pickup,no,"$1237",3,1,"$0",7,used,0,"Highly Urban; Urban"
710586000,43,mid-age,"$99455",No,"$268736",Yes,M,Bachelors,Professional,45,Private,"$15750",Minivan,yes,"$0",0,0,"$2524",7,used,1,"Highly Urban; Urban"
799857899,49,mid-age,"$195",No,"$0",z_No,z_F,PhD,"Home Maker",54,Private,"$7300",z_SUV,no,"$0",0,1,"$0",16,old,0,"z_Highly Rural; Rural"
227540901,29,young,"$25294",Yes,"$0",z_No,M,Bachelors,Clerical,31,Private,"$6930",Pickup,no,"$9282",2,1,"$5388",10,used,1,"Highly Urban; Urban"
722567149,56,mid-age,"$35735",No,"$0",z_No,z_F,"<High School",Clerical,21,Private,"$13760",z_SUV,no,"$0",0,5,"$4364",5,New,1,"Highly Urban; Urban"
376761023,53,mid-age,"$55770",No,"$163735",Yes,M,Masters,Lawyer,44,Private,"$12380",Minivan,yes,"$0",0,0,"$0",12,used,0,"Highly Urban; Urban"
410044584,51,mid-age,"$4431",No,"$0",Yes,z_F,"z_High School",Student,48,Private,"$27390",Minivan,no,"$0",0,0,"$0",14,old,0,"z_Highly Rural; Rural"
404639990,45,mid-age,"$92626",No,"$252585",Yes,M,Masters,Manager,35,Commercial,"$31340","Panel Truck",yes,"$0",0,1,"$0",16,old,0,"Highly Urban; Urban"
746130911,43,mid-age,"$0",No,"$96114",Yes,M,Bachelors,"Home Maker",50,Private,"$5800",Pickup,no,"$0",0,0,"$0",8,used,0,"z_Highly Rural; Rural"
676650544,56,mid-age,"$52044",No,"$0",z_No,M,Bachelors,"z_Blue Collar",22,Private,"$12300",Minivan,no,"$0",0,5,"$0",8,used,0,"Highly Urban; Urban"
414345397,58,mid-age,"$0",No,"$0",Yes,z_F,"z_High School",Student,40,Commercial,"$1500",z_SUV,no,"$3564",2,9,"$5089",10,used,1,"Highly Urban; Urban"
3029573,45,mid-age,"$36630",No,"$179158",Yes,z_F,"z_High School",Clerical,34,Private,"$24280",Minivan,no,"$0",0,0,"$0",11,used,0,"z_Highly Rural; Rural"
549069454,52,mid-age,"$72500",No,"$273022",Yes,z_F,"z_High School","z_Blue Collar",5,Private,"$7270",z_SUV,no,"$6217",1,7,"$0",1,New,0,"Highly Urban; Urban"
725128543,50,mid-age,"$15545",No,"$139781",Yes,M,PhD,,15,Commercial,"$8050",Pickup,yes,"$6952",2,4,"$0",15,old,0,"Highly Urban; Urban"
877671335,42,mid-age,"$65079",Yes,"$227860",z_No,z_F,Bachelors,Professional,69,Private,"$18600",Minivan,no,"$0",0,2,"$0",5,New,0,"z_Highly Rural; Rural"
920638735,44,mid-age,"$34408",No,"$169326",Yes,z_F,"z_High School","z_Blue Collar",34,Commercial,"$13460",Minivan,no,"$7250",3,3,"$3262",5,New,1,"Highly Urban; Urban"
589776136,48,mid-age,"$61434",No,"$197678",Yes,z_F,"z_High School","z_Blue Collar",35,Commercial,"$19950",z_SUV,no,"$5466",3,4,"$0",1,New,0,"Highly Urban; Urban"
249037674,45,mid-age,"$108309",No,"$0",z_No,M,"z_High School","z_Blue Collar",29,Commercial,"$17450",Van,yes,"$0",0,1,"$5822",8,used,1,"Highly Urban; Urban"
212373089,41,mid-age,"$87333",No,"$293661",Yes,z_F,"z_High School","z_Blue Collar",35,Commercial,"$18240",z_SUV,no,"$6863",1,1,"$4506",1,New,1,"Highly Urban; Urban"
747049542,36,young,"$37452",No,"$187054",Yes,z_F,"z_High School",Clerical,30,Private,"$7840",z_SUV,no,"$35720",3,0,"$0",7,used,0,"z_Highly Rural; Rural"
531706245,44,mid-age,"$23683",No,"$118863",Yes,z_F,"z_High School",Clerical,88,Private,"$8270",z_SUV,no,"$0",0,1,"$0",1,New,0,"z_Highly Rural; Rural"
111405767,61,old-age,"$62378",No,"$181874",Yes,z_F,Masters,Lawyer,70,Private,"$15570",z_SUV,no,"$3636",3,8,"$3242",1,New,1,"Highly Urban; Urban"
676912383,30,young,"$26315",Yes,"$0",z_No,M,"z_High School",Clerical,56,Commercial,"$7130",Pickup,yes,"$0",0,3,"$3246",1,New,1,"Highly Urban; Urban"
914892550,48,mid-age,"$57529",No,"$202840",Yes,z_F,Bachelors,"z_Blue Collar",82,Commercial,"$14120",z_SUV,no,"$0",0,2,"$0",11,used,0,"z_Highly Rural; Rural"
65561698,41,mid-age,"$11124",No,"$91506",Yes,z_F,"z_High School","Home Maker",22,Private,"$17570","Sports Car",no,"$1951",2,0,"$0",1,New,0,"Highly Urban; Urban"
316206287,42,mid-age,"$130454",No,"$321982",Yes,z_F,Masters,Manager,27,Private,"$28370",Pickup,no,"$0",0,0,"$0",15,old,0,"Highly Urban; Urban"
807685357,43,mid-age,"$203511",No,"$501150",Yes,M,"z_High School",Manager,5,Commercial,"$36000","Panel Truck",no,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
895433187,50,mid-age,"$109639",No,"$317460",Yes,z_F,Masters,Lawyer,44,Private,"$17460","Sports Car",no,"$5516",3,6,"$0",20,old,0,"Highly Urban; Urban"
195051458,34,young,"$13343",Yes,"$155171",z_No,z_F,"z_High School","Home Maker",46,Private,"$1500","Sports Car",no,"$0",0,0,"$0",9,used,0,"z_Highly Rural; Rural"
685900195,40,young,"$74053",No,"$0",z_No,M,Bachelors,"z_Blue Collar",44,Commercial,"$7200",Pickup,yes,"$2740",3,0,"$0",14,old,0,"Highly Urban; Urban"
411375726,44,mid-age,"$67278",No,"$220556",Yes,z_F,Masters,Lawyer,49,Private,"$5330",z_SUV,no,"$0",0,2,"$0",16,old,0,"z_Highly Rural; Rural"
490879221,32,young,"$27585",No,"$79871",Yes,z_F,"z_High School",Clerical,33,Private,"$16700",z_SUV,no,"$0",0,0,"$0",8,used,0,"z_Highly Rural; Rural"
476931149,50,mid-age,"$72665",No,,z_No,M,Masters,,25,Commercial,"$36440","Panel Truck",no,"$7292",1,10,"$3565",14,old,1,"Highly Urban; Urban"
189803842,39,young,"$82791",Yes,"$0",z_No,z_F,Bachelors,"z_Blue Collar",5,Commercial,"$20800",Minivan,no,"$27444",1,7,"$3651",9,used,1,"Highly Urban; Urban"
621932597,66,old-age,"$49077",No,"$191144",z_No,z_F,Masters,Lawyer,24,Private,"$18140","Sports Car",no,"$0",0,3,"$0",15,old,0,"Highly Urban; Urban"
576250522,44,mid-age,"$42408",Yes,,z_No,M,Bachelors,Professional,43,Private,"$10700",Minivan,yes,"$0",0,3,"$1496",9,used,1,"Highly Urban; Urban"
418019534,51,mid-age,"$29138",No,"$0",z_No,z_F,Masters,Lawyer,16,Private,"$6390",z_SUV,no,"$0",0,0,"$0",17,old,0,"z_Highly Rural; Rural"
235798867,31,young,"$115308",No,"$313484",Yes,M,Bachelors,Professional,39,Commercial,"$26980","Panel Truck",no,"$7506",2,3,"$6145",3,New,1,"Highly Urban; Urban"
265792515,41,mid-age,"$173557",No,"$450715",z_No,M,Masters,,34,Commercial,"$26570","Panel Truck",yes,"$0",0,0,"$6571",15,old,1,"Highly Urban; Urban"
879600393,44,mid-age,"$69639",No,"$209133",Yes,M,"z_High School","z_Blue Collar",14,Commercial,"$5910",Pickup,yes,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
791411047,22,young,"$12825",Yes,"$105132",z_No,M,"<High School","z_Blue Collar",28,Commercial,"$9610",Pickup,yes,"$2468",1,8,"$3667",1,New,1,"Highly Urban; Urban"
845499665,57,mid-age,"$43288",No,"$207205",Yes,z_F,Bachelors,Professional,71,Private,"$11530","Sports Car",no,"$2333",4,7,"$12072",9,used,1,"Highly Urban; Urban"
825268721,58,mid-age,"$50762",Yes,"$0",z_No,M,Masters,,19,Commercial,"$31540","Panel Truck",no,"$0",0,2,"$4909",1,New,1,"Highly Urban; Urban"
572077171,51,mid-age,"$0",No,"$0",Yes,z_F,"<High School",Student,38,Private,"$13070",z_SUV,no,"$7999",2,0,"$6581",4,New,1,"Highly Urban; Urban"
581216860,53,mid-age,"$28535",No,"$145198",Yes,M,"<High School","z_Blue Collar",90,Commercial,"$9650",Pickup,no,"$0",0,0,"$0",5,New,0,"z_Highly Rural; Rural"
974780561,49,mid-age,"$56116",No,"$184489",z_No,M,"z_High School",Clerical,46,Private,"$9840",Minivan,yes,"$0",0,1,"$0",9,used,0,"Highly Urban; Urban"
131421512,41,mid-age,"$0",No,"$95757",Yes,z_F,Masters,Lawyer,56,Private,"$10550",Minivan,no,"$12609",2,0,"$0",10,used,0,"Highly Urban; Urban"
283577004,49,mid-age,"$65659",No,"$0",z_No,M,Bachelors,"z_Blue Collar",24,Commercial,"$23780","Panel Truck",yes,"$7367",1,5,"$3930",13,old,1,"Highly Urban; Urban"
275063923,49,mid-age,"$45366",No,"$237044",Yes,M,"z_High School",Clerical,32,Commercial,"$35510","Panel Truck",no,"$0",0,0,"$0",10,used,0,"z_Highly Rural; Rural"
528698470,47,mid-age,"$32992",No,"$143769",Yes,M,"z_High School",Clerical,28,Private,"$9860",z_SUV,no,"$0",0,0,"$0",7,used,0,"z_Highly Rural; Rural"
621871330,32,young,"$42139",No,"$143454",Yes,M,"z_High School","z_Blue Collar",50,Commercial,"$22000",Van,yes,"$5396",2,2,"$6597",7,used,1,"Highly Urban; Urban"
76212778,40,young,"$43489",Yes,"$0",z_No,z_F,"z_High School",Clerical,44,Private,"$5850","Sports Car",no,"$0",0,4,"$2598",8,used,1,"Highly Urban; Urban"
574107788,45,mid-age,"$57627",No,"$0",z_No,z_F,"z_High School","z_Blue Collar",24,Commercial,"$6000",z_SUV,no,"$0",0,6,"$7407",1,New,1,"Highly Urban; Urban"
877615287,56,mid-age,"$59152",No,"$236150",z_No,M,PhD,Doctor,49,Private,"$16150",Minivan,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
798981234,48,mid-age,"$78940",No,"$279868",Yes,z_F,PhD,"Home Maker",44,Private,"$19510",z_SUV,no,"$33315",3,0,"$0",19,old,0,"z_Highly Rural; Rural"
243123645,40,young,"$42745",No,"$168433",Yes,M,"<High School","z_Blue Collar",25,Private,"$19670",Van,yes,"$34492",3,3,"$0",6,used,0,"Highly Urban; Urban"
782144396,36,young,"$32666",No,"$149170",Yes,M,"z_High School",Clerical,48,Private,"$8370",Minivan,yes,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
180789377,54,mid-age,"$57706",No,"$214111",Yes,z_F,Masters,Manager,42,Private,"$13240",z_SUV,no,"$0",0,0,"$0",15,old,0,"Highly Urban; Urban"
135363189,34,young,"$83792",No,"$261803",Yes,z_F,PhD,Doctor,21,Private,"$13280",z_SUV,no,"$0",0,2,"$0",14,old,0,"Highly Urban; Urban"
28456294,41,mid-age,"$173572",No,"$447608",Yes,z_F,Masters,Lawyer,34,Private,"$24180",z_SUV,no,"$10877",1,5,"$2723",25,vintage,1,"Highly Urban; Urban"
832576480,56,mid-age,"$72381",No,"$220541",Yes,M,"z_High School",Manager,24,Commercial,"$28780","Panel Truck",yes,"$6857",4,0,"$0",1,New,0,"Highly Urban; Urban"
980038566,44,mid-age,"$31728",Yes,"$0",z_No,z_F,"z_High School",Clerical,28,Private,"$9070",z_SUV,no,"$5897",3,5,"$3136",1,New,1,"Highly Urban; Urban"
32992474,30,young,"$67793",No,"$221399",Yes,z_F,Bachelors,"z_Blue Collar",35,Commercial,"$10730",z_SUV,no,"$0",0,2,"$4517",14,old,1,"Highly Urban; Urban"
207425211,32,young,"$100057",Yes,"$215744",z_No,M,"z_High School","z_Blue Collar",45,Commercial,"$11250",Pickup,no,"$0",0,2,"$0",1,New,0,"z_Highly Rural; Rural"
83467828,46,mid-age,"$116602",No,"$295080",z_No,M,PhD,Doctor,42,Private,"$6100",Pickup,yes,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
34434267,63,old-age,"$18213",No,"$158150",z_No,z_F,"z_High School",Clerical,49,Private,"$18540","Sports Car",no,"$5139",2,0,"$0",1,New,0,"z_Highly Rural; Rural"
265513155,67,old-age,"$104421",No,"$268256",Yes,M,Masters,Lawyer,38,Private,"$18640",Minivan,yes,"$0",0,0,"$0",12,used,0,"Highly Urban; Urban"
194836773,43,mid-age,"$25713",No,"$0",Yes,z_F,"<High School",Student,31,Private,"$12470","Sports Car",no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
48342958,33,young,"$101191",No,,z_No,z_F,Bachelors,"z_Blue Collar",33,Commercial,"$11620",z_SUV,no,"$0",0,1,"$3807",4,New,1,"Highly Urban; Urban"
648825858,44,mid-age,"$0",No,"$0",z_No,M,Bachelors,Student,17,Commercial,"$9620",Pickup,yes,"$0",0,2,"$0",7,used,0,"z_Highly Rural; Rural"
257833353,36,young,"$103076",No,"$269435",Yes,z_F,Bachelors,Professional,11,Private,"$21980",Minivan,no,"$4035",2,4,"$0",10,used,0,"Highly Urban; Urban"
831574245,46,mid-age,"$27703",No,"$178482",z_No,z_F,Bachelors,Clerical,12,Commercial,"$20660",Pickup,no,"$0",0,4,"$0",11,used,0,"Highly Urban; Urban"
29775028,48,mid-age,"$54691",No,"$179827",Yes,M,Masters,Lawyer,21,Private,"$14520",Minivan,yes,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
771801025,54,mid-age,"$193786",No,"$478456",z_No,M,PhD,Manager,47,Commercial,"$46610","Panel Truck",yes,"$0",0,1,"$0",15,old,0,"Highly Urban; Urban"
685416864,55,mid-age,"$70093",No,"$210623",Yes,z_F,Bachelors,"z_Blue Collar",60,Private,"$8510",z_SUV,no,"$0",0,1,"$0",3,New,0,"z_Highly Rural; Rural"
207767897,32,young,"$40536",No,"$96634",Yes,M,PhD,,42,Private,"$8750",Minivan,yes,"$5267",1,6,"$0",11,used,0,"Highly Urban; Urban"
713884148,42,mid-age,"$84250",No,"$270583",Yes,z_F,Bachelors,"z_Blue Collar",30,Commercial,"$14130",z_SUV,no,"$6240",1,1,"$0",1,New,0,"Highly Urban; Urban"
201054523,73,old-age,"$164088",No,"$0",z_No,z_F,PhD,Doctor,38,Private,"$8800","Sports Car",no,"$3338",3,8,"$4805",20,old,1,"Highly Urban; Urban"
449429892,31,young,"$33470",Yes,"$107174",z_No,M,"z_High School",Clerical,54,Commercial,"$4850",Pickup,yes,"$0",0,4,"$3146",1,New,1,"z_Highly Rural; Rural"
865313474,49,mid-age,"$36306",No,"$184878",Yes,M,"z_High School","z_Blue Collar",39,Commercial,"$10030",Pickup,yes,"$0",0,2,"$0",7,used,0,"Highly Urban; Urban"
282579671,55,mid-age,"$98980",No,"$335018",Yes,M,PhD,Doctor,36,Private,"$22460",Minivan,yes,"$0",0,0,"$0",18,old,0,"Highly Urban; Urban"
855927277,37,young,"$3081",Yes,"$0",z_No,M,"z_High School",Student,43,Private,"$1500",Minivan,yes,"$0",0,0,"$1245",1,New,1,"z_Highly Rural; Rural"
794040462,39,young,"$85127",No,"$264482",Yes,M,Bachelors,Professional,45,Commercial,"$23610","Panel Truck",no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
19829574,35,young,"$32655",No,"$148303",z_No,M,"<High School",Clerical,43,Private,"$8270",Pickup,yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
695037271,35,young,"$0",Yes,"$110883",z_No,z_F,"z_High School","Home Maker",50,Private,"$5000",z_SUV,no,"$5456",3,2,"$960",9,used,1,"Highly Urban; Urban"
302751690,57,mid-age,"$92674",No,"$313520",Yes,M,Masters,Lawyer,37,Private,"$10770",Minivan,yes,"$3148",2,3,"$0",19,old,0,"Highly Urban; Urban"
583599764,49,mid-age,"$117424",No,"$0",z_No,z_F,PhD,,26,Commercial,"$33670",Van,no,"$4327",1,0,"$0",10,used,0,"Highly Urban; Urban"
625616315,59,mid-age,"$79178",No,"$290382",Yes,z_F,"z_High School","z_Blue Collar",87,Commercial,"$16620",Pickup,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
22460980,58,mid-age,"$78397",Yes,,z_No,z_F,Masters,Lawyer,37,Private,"$20790",Minivan,no,"$0",0,2,"$28706",18,old,1,"Highly Urban; Urban"
269985785,47,mid-age,"$50282",No,"$232945",Yes,M,"z_High School","z_Blue Collar",29,Commercial,"$10730",Minivan,yes,"$0",0,0,"$0",7,used,0,"z_Highly Rural; Rural"
392785743,60,mid-age,"$52146",No,"$207382",z_No,M,PhD,Doctor,24,Private,"$12710",Minivan,no,"$0",0,0,"$0",19,old,0,"Highly Urban; Urban"
369052748,43,mid-age,"$37898",No,"$191417",Yes,z_F,"z_High School",Clerical,55,Private,"$9590",z_SUV,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
654085972,46,mid-age,,No,"$0",z_No,z_F,Bachelors,Student,124,Commercial,"$27880",Minivan,no,"$0",0,1,"$0",13,old,0,"z_Highly Rural; Rural"
78448715,45,mid-age,"$4786",No,"$0",Yes,z_F,"<High School",Student,6,Private,"$12790",z_SUV,no,"$6158",1,5,"$0",1,New,0,"z_Highly Rural; Rural"
171198581,47,mid-age,"$50603",No,"$0",z_No,z_F,"z_High School","z_Blue Collar",16,Commercial,"$14670",z_SUV,no,"$0",0,2,"$1533",1,New,1,"Highly Urban; Urban"
574158891,47,mid-age,,No,"$175750",Yes,z_F,Masters,Professional,50,Private,"$12560",z_SUV,no,"$0",0,0,"$0",25,vintage,0,"Highly Urban; Urban"
216745844,33,young,"$46867",Yes,"$0",z_No,z_F,Bachelors,Clerical,12,Private,"$9490","Sports Car",no,"$0",0,0,"$0",15,old,0,"z_Highly Rural; Rural"
665635577,47,mid-age,"$65324",No,"$191554",Yes,z_F,Bachelors,Professional,36,Private,"$14250",Minivan,no,"$8880",2,5,"$0",11,used,0,"Highly Urban; Urban"
398175052,46,mid-age,"$91319",No,"$277559",z_No,M,Bachelors,Professional,47,Private,"$28460",Minivan,yes,"$0",0,0,"$0",6,used,0,"z_Highly Rural; Rural"
228691526,36,young,"$16034",No,"$0",z_No,z_F,"<High School","z_Blue Collar",42,Private,"$7940",z_SUV,no,"$9459",1,1,"$4649",1,New,1,"Highly Urban; Urban"
24759813,43,mid-age,"$129376",No,"$361375",Yes,M,Masters,Lawyer,23,Private,"$14440",Minivan,yes,"$6020",2,0,"$0",18,old,0,"Highly Urban; Urban"
95207832,48,mid-age,"$60281",No,,z_No,z_F,"z_High School","z_Blue Collar",31,Commercial,"$12090",z_SUV,no,"$10024",2,2,"$1593",1,New,1,"Highly Urban; Urban"
557742413,27,young,"$123062",Yes,"$0",z_No,M,Masters,,25,Commercial,"$23590","Panel Truck",yes,"$4441",2,0,"$3329",19,old,1,"Highly Urban; Urban"
251253029,35,young,"$26372",No,"$180846",Yes,M,"z_High School",Clerical,54,Private,"$6870",Pickup,yes,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
212957678,36,young,"$125646",No,"$266746",Yes,M,Masters,,60,Commercial,"$39090","Panel Truck",no,"$2157",1,6,"$0",19,old,0,"Highly Urban; Urban"
757364508,35,young,"$122048",No,"$0",z_No,z_F,Masters,,32,Commercial,"$33570",Pickup,no,"$0",0,4,"$0",16,old,0,"Highly Urban; Urban"
26115892,37,young,"$49340",No,"$191449",Yes,z_F,"z_High School","z_Blue Collar",31,Commercial,"$5300","Sports Car",no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
977244195,41,mid-age,"$64928",No,"$250830",Yes,z_F,Bachelors,"z_Blue Collar",34,Private,"$20590",Pickup,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
665591504,54,mid-age,"$63442",No,"$167921",z_No,M,PhD,Doctor,33,Private,"$23220",Minivan,yes,"$0",0,0,"$0",16,old,0,"Highly Urban; Urban"
352903182,49,mid-age,"$86847",No,"$228889",z_No,M,Masters,Professional,33,Private,"$16320",Van,yes,"$0",0,3,"$0",6,used,0,"z_Highly Rural; Rural"
743269882,43,mid-age,"$31713",No,"$147621",Yes,M,Masters,,16,Commercial,"$26940","Panel Truck",no,"$0",0,0,"$4017",11,used,1,"Highly Urban; Urban"
30429169,54,mid-age,"$0",No,"$0",z_No,z_F,Bachelors,"Home Maker",40,Private,"$6900",z_SUV,no,"$42642",1,2,"$5982",1,New,1,"Highly Urban; Urban"
287386122,42,mid-age,"$0",No,"$0",Yes,M,"z_High School",Student,47,Commercial,"$5800",Pickup,yes,"$0",0,1,"$3702",11,used,1,"Highly Urban; Urban"
490897115,38,young,"$142002",No,"$345671",Yes,M,Bachelors,Manager,33,Private,"$19500",Minivan,yes,"$0",0,4,"$0",12,used,0,"Highly Urban; Urban"
89315060,34,young,"$59907",No,"$185912",Yes,z_F,"<High School","z_Blue Collar",33,Private,"$14420",Minivan,no,"$0",0,0,"$0",5,New,0,"Highly Urban; Urban"
91239264,40,young,"$21411",Yes,"$0",z_No,M,Bachelors,Clerical,28,Private,"$12670",Minivan,no,"$0",0,1,"$0",7,used,0,"z_Highly Rural; Rural"
704717373,49,mid-age,"$275392",No,"$653952",Yes,M,PhD,Manager,14,Commercial,"$46250","Panel Truck",no,"$0",0,2,"$0",15,old,0,"Highly Urban; Urban"
